time,RT,O3,O3 Flow,O3 Press,O3 BP,O3 AT,NO,NOx,NO2,Flow,GasPress,AT,RH%,BP,SR,WS_RAW,WD_RAW,Rain,WD_v,WS_v,AT_F,WS_mph,Sig,RT_F,PM25,QTot,Bam AT,Bam DT,Bam RH,DewPoint,DP_F,WC,Error?,WC
10/28/10 18:00,24.6,7.9,0.49000001,709.8,744.7,28.10,2,8,6,0.610000014,162.58,16.1,41,732.1,2,2.2,143,0,143,2.2,61.0,4.9,9.9,76.3,7,0.700,19.8,122.5,39,2.8,37.0,61,,
10/28/10 19:00,24.8,5.9,0.5,710.1,745.1,28.22,2,5,3,0.610000014,162.70,14.0,48,732.5,2,1.9,144,0,143,1.9,57.3,4.2,10.5,76.7,7,0.700,16.3,122.4,40,3.2,37.7,57,,
10/28/10 20:00,24.2,4.1,0.5,710.5,745.4,27.87,2,5,3,0.610000014,162.61,12.5,54,732.8,2,1.5,143,0,141,1.5,54.5,3.5,11.8,75.6,7,0.700,14.4,122.4,40,3.4,38.1,55,,
10/28/10 21:00,24.1,8.1,0.5,710.6,745.5,27.59,1,4,2,0.610000014,162.66,11.7,57,733.0,2,1.8,144,0,144,1.8,53.0,4.1,6.8,75.4,4,0.700,12.8,122.4,41,3.5,38.3,52,,
10/28/10 22:00,24.1,3.0,0.5,710.4,745.3,27.55,1,4,2,0.610000014,162.59,10.8,62,732.8,2,1.1,142,0,144,1.1,51.4,2.6,8.2,75.3,2,0.701,11.9,122.4,41,3.8,38.8,54,,
10/28/10 23:00,24.1,2.3,0.5,710.4,745.3,27.54,1,4,2,0.610000014,162.60,9.6,68,732.8,2,1.9,145,0,145,1.9,49.2,4.2,5.7,75.3,5,0.700,11.0,122.4,41,3.9,39.1,48,,
10/29/10 0:00,24.2,3.3,0.5,710.3,745.2,27.67,1,3,2,0.610000014,162.60,9.0,71,732.7,2,1.6,146,0,146,1.6,48.2,3.5,5.6,75.5,3,0.701,9.9,0.8,42,4.0,39.1,47,,
10/29/10 1:00,24.2,13.8,0.5,710.2,745.1,27.81,,,,,,8.6,73,732.6,2,1.5,145,0,145,1.5,47.5,3.4,5.8,75.6,4,0.700,9.2,122.5,42,3.9,39.1,47,,
10/29/10 2:00,24.3,,,,,,1,3,2,0.610000014,162.36,7.8,77,732.1,2,1.3,145,0,146,1.3,46.0,3.0,7.8,75.7,8,0.700,8.9,0.8,42,4.1,39.3,47,,
10/29/10 3:00,24.2,2.7,0.49000001,709.5,744.4,27.76,2,4,3,0.610000014,162.34,7.4,79,731.8,2,1.0,141,0,145,1.0,45.4,2.2,12.6,75.5,5,0.700,8.1,122.3,42,4.0,39.3,49,,
10/29/10 4:00,24.2,4.2,0.49000001,709.4,744.3,27.69,3,8,5,0.610000014,162.30,7.2,81,731.8,2,1.3,147,0,146,1.3,45.0,2.8,8.5,75.5,3,0.700,7.7,0.8,42,4.1,39.4,45,,
10/29/10 5:00,24.0,,0.49000001,709.4,744.3,27.68,5,13,8,0.610000014,162.27,7.3,81,731.8,3,0.0,133,0,0,0.0,45.1,0.0,18.4,75.3,6,0.700,7.5,122.3,42,4.1,39.5,64,,
10/29/10 6:00,24.1,,0.49000001,709.5,744.4,27.65,5,11,6,0.610000014,162.26,7.3,81,731.8,35,1.1,144,0,146,1.1,45.2,2.4,7.9,75.4,8,0.700,7.5,122.4,42,4.3,39.7,48,,
10/29/10 7:00,24.1,0.4,0.5,709.9,744.8,27.56,8,16,8,0.610000014,162.30,10.7,70,732.2,210,0.3,133,0,145,0.3,51.3,0.6,30.7,75.4,4,0.700,7.6,122.4,42,5.4,41.8,62,,
10/29/10 8:00,23.9,3.5,0.5,709.9,744.8,27.42,11,25,14,0.610000014,162.28,15.9,46,732.2,475,0.3,219,0,328,0.2,60.5,0.6,52.7,75.1,6,0.701,10.9,122.4,43,4.2,39.6,68,,
10/29/10 9:00,24.3,2.4,0.49000001,709.6,744.5,27.60,4,12,8,0.610000014,162.22,19.6,36,731.9,651,0.2,217,0,337,0.2,67.3,0.5,55.2,75.7,8,0.700,17.0,122.4,42,4.0,39.1,73,,
10/29/10 10:00,25.0,4.6,0.49000001,708.9,743.9,28.27,3,10,6,0.610000014,162.11,24.3,31,731.3,732,1.0,180,0,142,0.3,75.7,2.2,92.0,76.9,8,0.701,20.8,122.4,41,6.1,43.0,80,,
10/29/10 11:00,25.0,9.9,0.49000001,708.4,743.3,28.35,1,4,2,0.610000014,161.96,27.2,27,730.7,756,2.5,208,0,228,1.8,80.9,5.5,58.5,77.0,8,0.701,25.2,122.4,43,6.7,44.0,85,,
10/29/10 12:00,24.9,13.1,0.49000001,707.8,742.8,28.36,1,4,3,0.610000014,161.84,27.1,27,730.2,702,4.3,250,0,251,4.1,80.7,9.5,19.5,76.9,6,0.701,28.4,0.8,43,6.3,43.4,84,,
10/29/10 13:00,24.9,12.2,0.49000001,707.5,742.5,28.26,2,6,5,0.610000014,161.73,25.9,32,729.8,563,4.8,252,0,252,4.7,78.7,10.8,13.7,76.8,5,0.700,28.3,122.3,43,7.8,46.0,82,,
10/29/10 14:00,24.7,11.3,0.49000001,707.4,742.4,28.14,1,5,4,0.610000014,161.71,24.1,34,729.7,396,5.2,250,0,251,5.0,75.4,11.6,14.9,76.5,7,0.700,27.1,122.3,45,7.3,45.2,77,,
10/29/10 15:00,24.4,11.6,0.49000001,707.5,742.4,27.89,1,4,2,0.610000014,161.70,22.7,35,729.7,187,2.7,249,0,250,2.5,72.8,6.0,22.3,76.0,6,0.700,25.1,122.4,45,6.2,43.2,75,,
10/29/10 16:00,24.6,10.6,0.49000001,707.4,742.3,27.99,1,4,2,0.610000014,161.73,20.6,36,729.7,55,1.8,217,0,249,1.6,69.1,4.0,54.6,76.2,6,0.700,23.3,122.5,44,4.8,40.7,73,,
10/29/10 17:00,24.7,9.7,0.49000001,707.4,742.3,28.07,1,6,4,0.610000014,161.68,18.4,41,729.7,3,0.6,143,0,146,0.6,65.2,1.4,34.6,76.4,5,0.701,21.1,0.8,42,4.8,40.7,72,,
10/29/10 18:00,25.0,11.0,0.49000001,707.4,742.3,28.36,2,7,5,0.610000014,161.71,17.1,44,729.7,3,0.2,125,0,141,0.1,62.8,0.3,34.2,77.0,6,0.701,18.6,122.4,42,4.8,40.6,72,,
10/29/10 19:00,24.9,6.9,0.49000001,707.4,742.4,28.32,1,6,5,0.610000014,161.66,15.7,51,729.8,2,0.8,125,0,144,0.8,60.3,1.8,45.7,76.7,6,0.700,17.3,0.8,42,5.6,42.1,66,,
10/29/10 20:00,24.7,4.0,0.49000001,707.4,742.4,28.21,1,5,4,0.610000014,161.62,13.2,66,729.8,2,1.3,142,0,143,1.3,55.7,3.0,11.1,76.4,6,0.700,15.9,122.4,43,6.9,44.4,57,,
10/29/10 21:00,24.1,2.7,0.49000001,707.8,742.7,27.71,2,5,4,0.610000014,161.56,13.5,63,730.2,2,0.5,146,0,142,0.5,56.2,1.2,30.7,75.4,8,0.701,13.5,122.5,44,6.6,43.8,63,,
10/29/10 22:00,24.1,1.6,0.49000001,707.9,742.8,27.61,2,6,4,0.610000014,161.59,14.3,60,730.3,2,0.7,150,0,156,0.6,57.8,1.5,33.5,75.5,12,0.701,13.4,122.5,44,6.8,44.2,64,,
10/29/10 23:00,24.1,4.0,0.49000001,708.2,743.1,27.57,1,5,4,0.610000014,161.62,14.0,77,730.5,2,1.1,173,0,187,0.7,57.2,2.5,53.0,75.4,7,0.700,14.4,122.5,44,10.0,50.0,61,,
10/30/10 0:00,24.1,4.5,0.49000001,708.0,743.0,27.60,1,5,3,0.610000014,161.63,13.4,88,730.4,2,1.2,169,0,166,0.9,56.2,2.8,54.6,75.4,20,0.701,14.1,122.5,48,11.5,52.7,61,,
10/30/10 1:00,23.4,,,,,,,,,,,12.4,89,730.0,2,0.2,126,0,106,0.1,54.2,0.3,38.7,74.0,17,0.700,13.6,122.5,51,10.6,51.1,65,,
10/30/10 2:00,22.7,,,,,,,,,,,12.2,81,729.6,2,0.9,169,0,175,0.6,54.0,1.9,60.2,72.9,12,0.700,12.6,0.8,51,9.1,48.4,59,,
10/30/10 3:00,22.6,,,,,,,,,,,12.7,85,730.0,2,1.3,202,0,226,0.8,54.8,2.9,63.8,72.6,19,0.700,12.3,122.4,48,10.1,50.2,57,,
10/30/10 4:00,22.6,,,,,,,,,,,12.9,87,730.5,2,0.7,154,0,153,0.5,55.2,1.6,49.2,72.6,18,0.701,12.8,122.4,49,10.7,51.3,59,,
10/30/10 5:00,22.5,,,,,,,,,,,13.1,84,730.3,2,1.9,152,0,152,1.7,55.6,4.3,40.5,72.5,16,0.701,13.1,122.5,51,10.4,50.7,56,,
10/30/10 6:00,22.4,,,,,,,,,,,12.4,88,730.5,15,2.0,160,0,154,1.7,54.4,4.4,48.5,72.4,17,0.700,13.3,122.3,50,10.4,50.8,55,,
10/30/10 7:00,22.5,,,,,,,,,,,11.8,95,731.4,37,2.6,171,0,160,2.1,53.2,5.7,46.7,72.5,10,0.701,12.7,0.8,50,11.0,51.8,52,,
10/30/10 8:00,22.5,,,,,,,,,,,12.7,94,732.2,134,1.5,149,0,147,1.4,54.8,3.3,27.3,72.4,8,0.701,11.8,122.4,51,11.8,53.1,56,,
10/30/10 9:00,22.4,,,,,,,,,,,14.6,84,732.5,316,1.2,157,0,149,1.1,58.2,2.6,36.1,72.3,7,0.701,12.9,0.8,53,11.9,53.4,62,,
10/30/10 10:00,22.5,,,,,,,,,,,16.0,74,732.5,519,2.1,157,0,153,1.9,60.8,4.6,29.1,72.5,5,0.701,15.1,0.8,53,11.4,52.5,61,,
10/30/10 11:00,22.6,,,,,,,,,,,17.0,68,732.1,611,1.7,155,0,152,1.6,62.7,3.9,27.6,72.8,2,0.701,16.7,122.2,52,11.0,51.9,65,,
10/30/10 12:00,22.7,,,,,,,,,,,18.6,60,731.5,654,1.6,201,0,212,1.0,65.4,3.7,56.1,72.8,3,0.700,17.8,122.4,51,10.5,51.0,68,,
10/30/10 13:00,22.7,,,,,,,,,,,19.1,59,731.3,489,1.8,209,0,229,1.3,66.5,4.0,56.0,72.8,2,0.700,19.7,122.4,50,10.9,51.6,69,,
10/30/10 14:00,22.7,,,,,,,,,,,18.4,64,731.3,384,1.6,224,0,244,1.2,65.1,3.5,57.2,72.9,2,0.700,20.3,122.4,50,11.5,52.8,67,,
10/30/10 15:00,22.7,,,,,,,,,,,17.6,66,731.5,246,1.7,164,0,155,1.4,63.7,3.9,53.4,72.8,2,0.700,19.2,122.4,51,11.3,52.3,65,,
10/30/10 16:00,22.6,,,,,,,,,,,15.8,70,731.8,44,1.2,191,0,229,0.8,60.5,2.7,74.1,72.7,0,0.700,18.6,122.4,51,10.4,50.8,63,,
10/30/10 17:00,22.4,,,,,,,,,,,14.1,78,732.2,3,1.6,163,0,151,1.5,57.4,3.5,49.2,72.4,0,0.701,16.3,122.5,50,10.3,50.6,60,,
10/30/10 18:00,22.4,,,,,,,,,,,13.2,83,732.7,2,2.4,146,0,148,2.3,55.8,5.4,22.2,72.3,1,0.701,14.4,122.5,50,10.4,50.7,55,,
10/30/10 19:00,22.3,,,,,,,,,,,12.4,88,733.0,2,0.8,142,0,146,0.8,54.4,1.9,28.1,72.2,2,0.700,13.5,122.4,50,10.4,50.8,60,,
10/30/10 20:00,22.3,,,,,,,,,,,11.8,91,733.4,2,1.4,154,0,153,1.4,53.2,3.2,14.5,72.2,0,0.700,12.7,0.8,50,10.4,50.6,53,,
10/30/10 21:00,22.4,,,,,,,,,,,10.6,92,733.9,2,0.5,130,0.039999999,142,0.5,51.1,1.1,26.8,72.4,,0.701,12.0,0.8,50,9.4,48.9,59,,
10/30/10 22:00,22.4,,,,,,,,,,,9.0,94,734.0,2,1.0,142,0.039999999,142,1.0,48.1,2.4,11.3,72.4,0,0.701,10.9,0.8,49,8.1,46.5,49,,
10/30/10 23:00,22.5,,,,,,,,,,,8.8,94,734.0,2,0.4,152,0,149,0.4,47.8,0.9,16.7,72.5,7,0.700,9.3,122.5,47,7.9,46.2,56,,
10/31/10 0:00,22.5,,,,,,,,,,,7.9,95,733.9,2,0.7,140,0,143,0.7,46.2,1.6,9.4,72.6,5,0.700,9.0,122.5,47,7.1,44.8,51,,
10/31/10 1:00,22.6,,,,,,,,,,,7.4,95,733.5,2,0.3,119,0,143,0.3,45.3,0.6,27.0,72.7,3,0.700,8.2,0.8,46,6.7,44.1,60,,
10/31/10 2:00,22.8,,,,,,,,,,,6.8,96,733.4,2,0.3,133,0,144,0.3,44.3,0.7,16.1,73.0,5,0.701,7.7,0.8,45,6.1,43.0,55,,
10/31/10 3:00,22.7,,,,,,,,,,,6.7,96,733.3,2,0.4,123,0,144,0.4,44.1,1.0,41.9,72.9,6,0.700,7.1,122.4,44,6.1,43.0,55,,
10/31/10 4:00,22.8,,,,,,,,,,,8.7,93,733.5,2,1.7,278,0,323,1.6,47.6,3.8,28.6,73.0,7,0.700,7.1,0.8,45,7.6,45.6,47,,
10/31/10 5:00,22.7,,,,,,,,,,,9.3,86,733.5,3,1.5,270,0,322,1.4,48.8,3.4,33.9,72.8,11,0.700,8.9,0.8,46,7.1,44.8,49,,
10/31/10 6:00,22.7,,,,,,,,,,,6.8,92,733.9,57,0.5,133,0,138,0.5,44.2,1.2,15.3,72.8,,,,,,5.5,41.9,52,,
10/31/10 7:00,22.6,,,,,,,,,,,9.5,89,734.4,251,0.4,145,0.01,145,0.4,49.2,0.9,46.6,72.6,6,0.700,7.3,121.7,45,7.8,46.1,58,,
10/31/10 8:00,22.5,,,,,,,,,,,12.8,80,734.6,494,0.2,220,0,323,0.2,55.1,0.4,67.6,72.5,4,0.700,10.2,121.4,51,9.4,48.9,66,,
10/31/10 9:00,22.5,,,,,,,,,,,15.6,68,734.6,634,0.5,233,0,321,0.3,60.0,1.1,53.5,72.5,16,0.701,14.0,122.4,50,9.7,49.5,65,,
10/31/10 10:00,22.5,,,,,,,,,,,18.0,55,734.4,642,0.8,180,0,340,0.6,64.4,1.7,60.6,72.5,8,0.701,16.7,0.8,48,8.7,47.6,68,,
10/31/10 11:00,22.6,,,,,,,,,,,20.1,44,733.7,771,1.1,227,0,306,0.7,68.1,2.4,64.1,72.7,8,0.700,19.0,122.3,47,7.5,45.6,71,,
10/31/10 12:00,23.2,,,,,,,,,,,20.9,39,733.3,725,1.7,219,0,326,1.2,69.6,3.9,57.3,73.8,7,0.701,21.3,0.8,45,6.3,43.3,72,,
10/31/10 13:00,23.3,,,,,,,,,,,22.0,37,732.9,622,0.9,160,0,333,0.3,71.6,1.9,91.1,73.9,8,0.700,21.8,0.8,44,6.6,43.8,76,,
10/31/10 14:00,23.3,,,,,,,,,,,21.2,51,732.7,456,2.0,218,0,244,1.7,70.2,4.5,55.4,74.0,6,0.700,23.2,122.3,44,10.4,50.7,73,,
10/31/10 15:00,23.2,,,,,,,,,,,20.2,60,732.5,250,1.0,201,0,232,0.7,68.3,2.2,65.0,73.7,4,0.701,22.6,0.8,48,12.2,54.0,72,,
10/31/10 16:00,23.4,,,,,,,,,,,17.4,71,732.6,29,0.6,176,0,187,0.3,63.4,1.3,68.3,74.2,7,0.700,21.1,0.8,50,12.1,53.8,69,,
10/31/10 17:00,23.2,,,,,,,,,,,15.2,80,733.1,3,2.3,151,0,152,2.2,59.4,5.1,13.0,73.7,5,0.700,18.0,122.5,51,11.7,53.1,59,,
10/31/10 18:00,22.7,,,,,,,,,,,13.6,85,733.6,2,1.6,148,0,148,1.6,56.6,3.6,11.9,72.8,6,0.701,15.5,0.8,50,11.2,52.2,57,,
10/31/10 19:00,22.3,,,,,,,,,,,11.4,91,733.7,2,1.1,144,0,143,1.1,52.4,2.6,9.7,72.1,6,0.700,14.0,122.4,51,9.9,49.8,53,,
10/31/10 20:00,22.3,,,,,,,,,,,10.2,93,734.0,2,0.7,137,0,145,0.7,50.3,1.5,19.3,72.2,3,0.701,11.7,0.8,49,9.0,48.2,56,,
10/31/10 21:00,22.3,,,,,,,,,,,9.9,93,734.3,2,0.0,106,0,68,0.0,49.8,0.1,36.4,72.1,,0.701,10.5,0.8,48,8.8,47.9,65,,
10/31/10 22:00,22.4,,,,,,,,,,,11.1,85,734.4,2,0.5,157,0,351,0.4,52.0,1.1,48.0,72.3,5,0.701,10.2,0.8,48,8.7,47.7,58,,
10/31/10 23:00,22.4,,,,,,,,,,,11.8,76,734.5,2,1.9,303,0,330,1.8,53.3,4.1,19.4,72.3,11,0.701,11.2,122.5,48,7.7,45.8,53,,
11/1/10 0:00,22.5,,,,,,,,,,,10.7,82,734.5,2,0.9,151,0,354,0.7,51.2,1.9,51.9,72.4,8,0.700,12.0,122.4,47,7.8,46.0,55,,
11/1/10 1:00,22.5,,,,,,,,,,,9.8,85,734.4,2,1.1,229,0,329,0.8,49.6,2.5,85.1,72.4,9,0.700,10.9,122.5,46,7.4,45.4,53,,
11/1/10 2:00,22.6,,,,,,,,,,,6.9,92,734.2,2,0.6,129,0,139,0.6,44.5,1.3,26.1,72.6,8,0.701,10.2,122.4,47,5.7,42.3,50,,
11/1/10 3:00,22.7,,,,,,,,,,,6.2,93,734.3,2,0.9,140,0,144,0.9,43.1,1.9,11.5,72.9,6,0.701,7.2,122.4,44,5.1,41.1,46,,
11/1/10 4:00,22.8,,,,,,,,,,,6.1,92,734.5,2,0.9,142,0,145,0.9,42.9,2.1,13.2,73.0,8,0.700,6.5,122.4,44,4.9,40.8,46,,
11/1/10 5:00,22.8,,,,,,,,,,,5.7,93,734.7,3,1.0,139,0,144,1.0,42.3,2.2,14.7,73.0,6,0.701,6.4,0.8,44,4.6,40.3,47,,
11/1/10 6:00,22.8,,,,,,,,,,,6.2,91,735.2,40,0.8,139,0,145,0.7,43.2,1.7,20.0,73.0,,,6.0,122.4,43,4.8,40.7,48,,
11/1/10 7:00,22.4,,,,,,,,,,,11.0,76,735.8,264,0.1,101,0,10,0.1,51.7,0.3,50.3,72.2,,,,,,6.9,44.3,65,,
11/1/10 8:00,22.4,,,,,,,,,,,14.2,64,735.9,462,0.8,169,0,356,0.7,57.6,1.8,35.4,72.3,0,0.701,11.8,120.6,46,7.4,45.3,60,,
11/1/10 9:00,22.6,,,,,,,,,,,18.5,49,735.8,627,0.6,239,0,313,0.4,65.3,1.3,53.5,72.6,4,0.701,15.3,122.4,46,7.6,45.6,70,,
11/1/10 10:00,22.7,,,,,,,,,,,23.9,37,735.4,708,0.3,199,0,235,0.1,74.9,0.6,80.8,72.8,6,0.700,19.6,122.4,45,8.0,46.4,80,,
11/1/10 11:00,23.3,,,,,,,,,,,27.7,24,734.7,730,0.2,149,0,357,0.1,81.8,0.5,70.8,74.0,7,0.701,25.3,122.3,46,4.9,40.8,86,,
11/1/10 12:00,23.4,,,,,,,,,,,29.4,19,734.1,700,0.9,175,0,345,0.7,84.9,2.1,61.8,74.1,6,0.701,29.1,122.4,42,3.5,38.2,89,,
11/1/10 13:00,23.3,,,,,,,,,,,30.6,16,733.6,605,1.6,215,0,344,1.0,87.0,3.6,54.9,73.9,4,0.700,30.5,122.5,41,1.7,35.0,91,,
11/1/10 14:00,23.2,,,,,,,,,,,31.3,15,733.3,450,1.4,255,0,305,1.1,88.3,3.1,52.1,73.7,5,0.700,31.5,122.5,39,1.0,33.9,93,,
11/1/10 15:00,23.4,,,,,,,,,,,30.0,21,733.2,249,1.7,260,0,267,1.5,86.0,3.8,29.7,74.1,7,0.701,32.2,122.4,38,5.1,41.2,91,,
11/1/10 16:00,23.3,,,,,,,,,,,25.8,37,733.3,26,1.7,158,0,158,1.6,78.4,3.8,24.8,73.9,6,0.700,30.9,122.4,42,9.6,49.4,82,,
11/1/10 17:00,23.1,,,,,,,,,,,21.9,48,733.9,3,2.1,141,0,143,2.1,71.4,4.7,14.7,73.5,6,0.701,26.3,122.4,47,10.3,50.5,73,,
11/1/10 18:00,23.3,,,,,,,,,,,17.9,52,734.4,2,2.5,146,0,146,2.5,64.2,5.6,8.8,73.9,8,0.700,22.1,122.3,48,7.9,46.3,65,,
11/1/10 19:00,23.2,,,,,,,,,,,15.5,55,734.6,2,2.4,145,0,145,2.4,60.0,5.4,6.8,73.7,10,0.700,18.1,122.3,45,6.4,43.5,60,,
11/1/10 20:00,22.9,,,,,,,,,,,14.6,55,734.9,2,2.0,144,0,146,2.0,58.2,4.5,10.3,73.3,8,0.700,15.8,122.3,44,5.7,42.2,59,,
11/1/10 21:00,22.6,,,,,,,,,,,13.6,59,735.1,2,1.0,144,0,147,1.0,56.5,2.2,13.3,72.7,7,0.700,14.7,122.2,43,5.8,42.4,60,,
11/1/10 22:00,22.1,,,,,,,,,,,12.2,64,735.1,2,1.2,142,0,145,1.2,54.0,2.7,14.9,71.9,6,0.700,13.8,122.2,43,5.6,42.1,57,,
11/1/10 23:00,22.2,,,,,,,,,,,11.4,66,735.1,2,1.5,143,0,144,1.4,52.4,3.2,10.7,71.9,2,0.700,12.4,122.3,43,5.2,41.3,54,,
11/2/10 0:00,22.3,,,,,,,,,,,10.6,67,735.0,2,1.2,143,0,145,1.2,51.1,2.7,13.0,72.1,5,0.700,11.5,122.3,43,4.8,40.6,53,,
11/2/10 1:00,22.3,,,,,,,,,,,9.7,70,734.9,2,1.2,145,0,146,1.2,49.5,2.7,10.9,72.2,4,0.700,10.8,122.4,43,4.6,40.2,51,,
11/2/10 2:00,22.4,,,,,,,,,,,9.5,71,734.9,2,0.6,135,0,138,0.5,49.1,1.3,42.5,72.3,2,0.700,9.9,122.4,43,4.5,40.1,57,,
11/2/10 3:00,22.5,,,,,,,,,,,9.8,73,734.8,2,0.2,105,0,104,0.1,49.6,0.4,41.5,72.5,4,0.700,9.7,122.2,43,5.2,41.4,61,,
11/2/10 4:00,22.5,,,,,,,,,,,9.1,74,734.9,2,0.5,134,0,142,0.5,48.4,1.2,19.9,72.5,4,0.700,9.9,122.4,43,4.7,40.5,55,,
11/2/10 5:00,22.5,,,,,,,,,,,8.6,74,735.1,3,1.4,141,0,143,1.3,47.5,3.1,15.4,72.5,4,0.700,9.3,122.4,43,4.2,39.5,48,,
11/2/10 6:00,22.6,,,,,,,,,,,9.2,71,735.3,38,1.0,136,0,145,1.0,48.5,2.3,20.1,72.6,1,0.701,8.8,122.4,42,4.1,39.4,53,,
11/2/10 7:00,22.5,,,,,,,,,,,13.6,57,735.5,252,0.1,111,0,146,0.1,56.5,0.2,57.0,72.4,,0.701,9.3,122.5,42,5.1,41.2,69,,
11/2/10 8:00,22.4,,,,,,,,,,,18.0,40,735.3,464,0.4,183,0,343,0.3,64.4,0.9,46.4,72.3,5,0.701,14.5,122.6,43,3.9,39.0,70,,
11/2/10 9:00,22.4,,,,,,,,,,,23.1,30,735.0,621,0.5,138,0,354,0.3,73.6,1.1,57.3,72.4,9,0.701,19.0,122.4,42,4.3,39.8,78,,
11/2/10 10:00,23.0,,,,,,,,,,,27.6,24,734.5,695,0.4,161,0,167,0.3,81.8,0.8,51.4,73.5,5,0.700,24.1,122.3,42,4.8,40.6,86,,
11/2/10 11:00,23.2,,,,,,,,,,,31.0,16,733.6,723,0.4,166,0,66,0.0,87.7,0.9,85.8,73.8,6,0.701,28.9,122.3,42,2.3,36.2,91,,
11/2/10 12:00,23.1,,,,,,,,,,,33.0,14,732.8,695,0.7,219,0,269,0.4,91.3,1.5,79.6,73.7,6,0.701,32.2,122.4,39,1.8,35.2,95,,
11/2/10 13:00,23.2,,,,,,,,,,,33.6,14,732.1,598,1.1,212,0,229,0.8,92.4,2.4,61.1,73.7,2,0.701,34.1,122.4,38,2.5,36.5,97,,
11/2/10 14:00,22.9,,,,,,,,,,,33.2,16,731.9,442,1.6,225,0,248,1.5,91.8,3.5,47.1,73.2,1,0.700,35.0,122.5,39,3.8,38.8,96,,
11/2/10 15:00,22.7,,,,,,,,,,,30.9,21,731.9,245,2.5,252,0,252,2.5,87.5,5.7,17.2,72.9,1,0.700,34.6,122.5,40,5.9,42.6,92,,
11/2/10 16:00,22.9,,,,,,,,,,,27.3,27,732.0,24,1.7,153,0,152,1.7,81.1,3.9,16.0,73.2,4,0.700,32.0,122.4,43,6.6,43.9,85,,
11/2/10 17:00,22.9,,,,,,,,,,,23.5,35,732.3,3,2.0,151,0,151,1.9,74.3,4.4,13.1,73.2,4,0.700,27.8,122.5,44,6.8,44.3,77,,
11/2/10 18:00,22.7,,,,,,,,,,,21.4,35,732.6,2,2.0,147,0,146,1.9,70.5,4.5,22.6,72.8,2,0.701,23.7,0.8,44,5.1,41.2,72,,
11/2/10 19:00,22.8,,,,,,,,,,,18.3,39,732.8,2,1.2,149,0,147,1.2,65.0,2.7,24.0,73.1,2,0.701,21.6,122.5,43,4.0,39.2,68,,
11/2/10 20:00,23.0,,,,,,,,,,,16.8,45,733.2,2,0.7,139,0,140,0.7,62.2,1.6,30.9,73.4,1,0.700,18.5,122.5,42,4.7,40.4,67,,
11/2/10 21:00,22.9,,,,,,,,,,,16.3,52,733.2,2,0.9,171,0,343,0.3,61.3,2.0,81.0,73.2,5,0.700,16.8,122.5,42,6.5,43.7,66,,
11/2/10 22:00,22.5,,,,,,,,,,,17.4,47,733.0,2,0.9,189,0,336,0.8,63.3,2.1,68.2,72.5,8,0.701,16.1,122.5,44,5.8,42.4,68,,
11/2/10 23:00,22.5,,,,,,,,,,,17.2,47,732.9,2,1.0,160,0,356,0.8,63.0,2.3,57.9,72.5,7,0.700,17.5,122.4,43,5.7,42.3,68,,
11/3/10 0:00,22.2,,,,,,,,,,,17.7,42,732.8,2,2.3,234,0,341,1.9,63.9,5.1,37.7,72.0,6,0.700,17.1,0.8,43,4.7,40.5,65,,
11/3/10 1:00,22.1,,,,,,,,,,,17.6,40,732.7,2,1.7,232,0,338,1.5,63.6,3.8,34.5,71.8,6,0.701,17.8,122.4,43,3.6,38.5,65,,
11/3/10 2:00,22.1,,,,,,,,,,,16.0,45,732.6,2,0.8,116,0,16,0.6,60.8,1.7,59.6,71.7,5,0.700,17.6,122.4,42,4.1,39.3,65,,
11/3/10 3:00,22.1,,,,,,,,,,,13.7,54,732.5,2,0.8,117,0,97,0.4,56.6,1.8,62.7,71.8,4,0.701,16.2,122.3,42,4.4,40.0,60,,
11/3/10 4:00,22.2,,,,,,,,,,,15.6,45,732.5,2,1.4,164,0,358,1.2,60.1,3.1,37.2,72.0,5,0.701,13.9,122.3,42,3.7,38.6,62,,
11/3/10 5:00,22.2,,,,,,,,,,,16.8,40,732.5,2,1.7,208,0,346,1.4,62.2,3.9,48.9,72.0,6,0.701,15.6,122.5,42,2.9,37.3,64,,
11/3/10 6:00,22.3,,,,,,,,,,,16.6,41,732.9,36,1.4,171,0,3,0.8,61.9,3.1,69.8,72.1,7,0.701,16.9,122.5,41,3.3,37.9,64,,
11/3/10 7:00,22.5,,,,,,,,,,,19.9,32,733.2,251,2.2,241,0,332,1.9,67.8,5.0,37.6,72.5,6,0.700,16.7,122.5,41,2.7,36.9,69,,
11/3/10 8:00,22.6,,,,,,,,,,,24.2,26,733.1,458,3.0,287,0,306,2.7,75.6,6.6,26.1,72.8,4,0.701,20.4,122.5,41,3.5,38.3,78,,
11/3/10 9:00,22.8,,,,,,,,,,,31.3,15,732.7,609,4.3,132,0,104,3.6,88.4,9.7,50.4,73.0,5,0.701,24.6,122.4,41,1.7,35.1,94,,
11/3/10 10:00,23.2,,,,,,,,,,,33.2,13,732.1,687,6.1,117,0,117,5.8,91.8,13.6,19.0,73.8,7,0.700,31.8,122.4,39,0.9,33.6,98,,
11/3/10 11:00,23.3,,,,,,,,,,,34.2,13,731.5,718,4.6,119,0,119,4.2,93.6,10.3,27.0,73.9,5,0.700,33.9,122.3,38,1.5,34.6,100,,
