MESSY_DATE,SITE,OZONE,LATITUDE,LONGITUDE,temperature,UNITS
2015-12-01T00:00:00Z,27-017-7417,0.024,46.713694,-92.511722,34.17,PPM
2015-12-01T01:00:00Z,27-017-7417,0.024,46.713694,-92.511722,32.6,PPM
2015-12-01T02:00:00Z,27-017-7417,0.023,46.713694,-92.511722,34.16,PPM
2015-12-01T03:00:00Z,27-017-7417,0.027,46.713694,-92.511722,34.2,PPM
2015-12-01T04:00:00Z,27-017-7417,0.026,46.713694,-92.511722,35.68,PPM
2015-12-01T05:00:00Z,27-017-7417,0.027,46.713694,-92.511722,34.11,PPM
2015-12-01T06:00:00Z,27-017-7417,0.027,46.713694,-92.511722,33.97,PPM
2015-12-01T07:00:00Z,27-017-7417,0.026,46.713694,-92.511722,33.95,PPM
2015-12-01T08:00:00Z,27-017-7417,0.028,46.713694,-92.511722,34.01,PPM
2015-12-01T09:00:00Z,27-017-7417,0.029,46.713694,-92.511722,34.03,PPM
2015-12-01T10:00:00Z,27-017-7417,0.029,46.713694,-92.511722,34.01,PPM
2015-12-01T11:00:00Z,27-017-7417,0.028,46.713694,-92.511722,34.03,PPM
2015-12-01T12:00:00Z,27-017-7417,0.024,46.713694,-92.511722,34.08,PPM
2015-12-01T13:00:00Z,27-017-7417,0.025,46.713694,-92.511722,34.09,PPM
2015-12-01T14:00:00Z,27-017-7417,0.022,46.713694,-92.511722,34.09,PPM
2015-12-01T15:00:00Z,27-017-7417,0.018,46.713694,-92.511722,34.03,PPM
2015-12-01T16:00:00Z,27-017-7417,0.022,46.713694,-92.511722,33.97,PPM
2015-12-01T17:00:00Z,27-017-7417,0.02,46.713694,-92.511722,33.88,PPM
2015-12-01T18:00:00Z,27-017-7417,0.019,46.713694,-92.511722,33.97,PPM
2015-12-01T19:00:00Z,27-017-7417,0.021,46.713694,-92.511722,34.03,PPM
2015-12-01T20:00:00Z,27-017-7417,0.016,46.713694,-92.511722,33.96,PPM
2015-12-01T22:00:00Z,27-017-7417,0.008,46.713694,-92.511722,33.86,PPM
2015-12-01T23:00:00Z,27-017-7417,0.012,46.713694,-92.511722,33.83,PPM
2015-12-02T00:00:00Z,27-017-7417,0.014,46.713694,-92.511722,33.72,PPM
2015-12-02T01:00:00Z,27-017-7417,0.014,46.713694,-92.511722,32.22,PPM
2015-12-02T02:00:00Z,27-017-7417,0.011,46.713694,-92.511722,32.14,PPM
2015-12-02T03:00:00Z,27-017-7417,0.013,46.713694,-92.511722,32.11,PPM
2015-12-02T04:00:00Z,27-017-7417,0.013,46.713694,-92.511722,32.11,PPM
2015-12-02T05:00:00Z,27-017-7417,0.014,46.713694,-92.511722,32.12,PPM
2015-12-02T06:00:00Z,27-017-7417,0.014,46.713694,-92.511722,32.11,PPM
2015-12-02T07:00:00Z,27-017-7417,0.014,46.713694,-92.511722,30.58,PPM
2015-12-02T08:00:00Z,27-017-7417,0.013,46.713694,-92.511722,30.52,PPM
2015-12-02T09:00:00Z,27-017-7417,0.012,46.713694,-92.511722,30.63,PPM
2015-12-02T10:00:00Z,27-017-7417,0.014,46.713694,-92.511722,32.13,PPM
2015-12-02T11:00:00Z,27-017-7417,0.015,46.713694,-92.511722,33.7,PPM
2015-12-02T12:00:00Z,27-017-7417,0.016,46.713694,-92.511722,33.7,PPM
2015-12-02T13:00:00Z,27-017-7417,0.016,46.713694,-92.511722,33.8,PPM
2015-12-02T14:00:00Z,27-017-7417,0.014,46.713694,-92.511722,33.88,PPM
2015-12-02T15:00:00Z,27-017-7417,0.015,46.713694,-92.511722,34.14,PPM
2015-12-02T22:00:00Z,27-017-7417,0.028,46.713694,-92.511722,34.31,PPM
2015-12-02T23:00:00Z,27-017-7417,0.029,46.713694,-92.511722,34.05,PPM
2015-12-03T00:00:00Z,27-017-7417,0.029,46.713694,-92.511722,33.94,PPM
2015-12-03T01:00:00Z,27-017-7417,0.025,46.713694,-92.511722,32.28,PPM
2015-12-03T02:00:00Z,27-017-7417,0.023,46.713694,-92.511722,33.75,PPM
2015-12-03T03:00:00Z,27-017-7417,0.025,46.713694,-92.511722,33.6,PPM
2015-12-03T04:00:00Z,27-017-7417,0.025,46.713694,-92.511722,33.49,PPM
2015-12-03T05:00:00Z,27-017-7417,0.022,46.713694,-92.511722,31.79,PPM
2015-12-03T06:00:00Z,27-017-7417,0.022,46.713694,-92.511722,30.18,PPM
2015-12-03T07:00:00Z,27-017-7417,0.025,46.713694,-92.511722,30.01,PPM
2015-12-03T08:00:00Z,27-017-7417,0.024,46.713694,-92.511722,29.88,PPM
2015-12-03T09:00:00Z,27-017-7417,0.024,46.713694,-92.511722,28.14,PPM
2015-12-03T10:00:00Z,27-017-7417,0.023,46.713694,-92.511722,28.21,PPM
2015-12-03T11:00:00Z,27-017-7417,0.021,46.713694,-92.511722,27.32,PPM
2015-12-03T12:00:00Z,27-017-7417,0.021,46.713694,-92.511722,25.61,PPM
2015-12-03T13:00:00Z,27-017-7417,0.021,46.713694,-92.511722,25.34,PPM
2015-12-03T14:00:00Z,27-017-7417,0.021,46.713694,-92.511722,25.19,PPM
2015-12-03T15:00:00Z,27-017-7417,0.021,46.713694,-92.511722,25.46,PPM
2015-12-03T16:00:00Z,27-017-7417,0.021,46.713694,-92.511722,27.43,PPM
2015-12-03T17:00:00Z,27-017-7417,0.023,46.713694,-92.511722,28.7,PPM
2015-12-03T18:00:00Z,27-017-7417,0.024,46.713694,-92.511722,30.71,PPM
2015-12-03T19:00:00Z,27-017-7417,0.024,46.713694,-92.511722,32.47,PPM
2015-12-03T20:00:00Z,27-017-7417,0.022,46.713694,-92.511722,34.32,PPM
2015-12-03T21:00:00Z,27-017-7417,0.024,46.713694,-92.511722,34.28,PPM
2015-12-03T22:00:00Z,27-017-7417,0.022,46.713694,-92.511722,34.05,PPM
2015-12-03T23:00:00Z,27-017-7417,0.022,46.713694,-92.511722,32.03,PPM
2015-12-04T00:00:00Z,27-017-7417,0.022,46.713694,-92.511722,30.18,PPM
2015-12-04T01:00:00Z,27-017-7417,0.021,46.713694,-92.511722,28.42,PPM
2015-12-04T02:00:00Z,27-017-7417,0.02,46.713694,-92.511722,28.1,PPM
2015-12-04T03:00:00Z,27-017-7417,0.02,46.713694,-92.511722,27.97,PPM
2015-12-04T04:00:00Z,27-017-7417,0.02,46.713694,-92.511722,26.88,PPM
2015-12-04T05:00:00Z,27-017-7417,0.019,46.713694,-92.511722,26.76,PPM
2015-12-04T06:00:00Z,27-017-7417,0.018,46.713694,-92.511722,24.88,PPM
2015-12-04T07:00:00Z,27-017-7417,0.017,46.713694,-92.511722,23.22,PPM
2015-12-04T08:00:00Z,27-017-7417,0.016,46.713694,-92.511722,21.38,PPM
2015-12-04T09:00:00Z,27-017-7417,0.015,46.713694,-92.511722,21.19,PPM
2015-12-04T10:00:00Z,27-017-7417,0.015,46.713694,-92.511722,21.35,PPM
2015-12-04T11:00:00Z,27-017-7417,0.016,46.713694,-92.511722,19.65,PPM
2015-12-04T12:00:00Z,27-017-7417,0.016,46.713694,-92.511722,19.61,PPM
2015-12-04T13:00:00Z,27-017-7417,0.018,46.713694,-92.511722,21.19,PPM
2015-12-04T14:00:00Z,27-017-7417,0.019,46.713694,-92.511722,21.54,PPM
2015-12-04T15:00:00Z,27-017-7417,0.021,46.713694,-92.511722,25.33,PPM
2015-12-04T16:00:00Z,27-017-7417,0.022,46.713694,-92.511722,27.81,PPM
2015-12-04T17:00:00Z,27-017-7417,0.025,46.713694,-92.511722,31.23,PPM
2015-12-04T18:00:00Z,27-017-7417,0.025,46.713694,-92.511722,36.67,PPM
2015-12-04T19:00:00Z,27-017-7417,0.026,46.713694,-92.511722,39.57,PPM
2015-12-04T20:00:00Z,27-017-7417,0.027,46.713694,-92.511722,39.99,PPM
2015-12-04T21:00:00Z,27-017-7417,0.024,46.713694,-92.511722,41.58,PPM
2015-12-04T22:00:00Z,27-017-7417,0.023,46.713694,-92.511722,39.44,PPM
2015-12-04T23:00:00Z,27-017-7417,0.02,46.713694,-92.511722,38.8,PPM
2015-12-05T00:00:00Z,27-017-7417,0.02,46.713694,-92.511722,37.07,PPM
2015-12-05T01:00:00Z,27-017-7417,0.025,46.713694,-92.511722,37.08,PPM
2015-12-05T02:00:00Z,27-017-7417,0.03,46.713694,-92.511722,36.19,PPM
2015-12-05T03:00:00Z,27-017-7417,0.033,46.713694,-92.511722,37.06,PPM
2015-12-05T04:00:00Z,27-017-7417,0.029,46.713694,-92.511722,36.19,PPM
2015-12-05T05:00:00Z,27-017-7417,0.025,46.713694,-92.511722,36.1,PPM
2015-12-05T06:00:00Z,27-017-7417,0.024,46.713694,-92.511722,36.07,PPM
2015-12-05T07:00:00Z,27-017-7417,0.024,46.713694,-92.511722,36.76,PPM
2015-12-05T08:00:00Z,27-017-7417,0.025,46.713694,-92.511722,36.83,PPM
2015-12-05T09:00:00Z,27-017-7417,0.025,46.713694,-92.511722,36.99,PPM
2015-12-05T10:00:00Z,27-017-7417,0.025,46.713694,-92.511722,37.02,PPM
2015-12-05T11:00:00Z,27-017-7417,0.026,46.713694,-92.511722,37.05,PPM
2015-12-05T12:00:00Z,27-017-7417,0.026,46.713694,-92.511722,38.59,PPM
2015-12-05T13:00:00Z,27-017-7417,0.025,46.713694,-92.511722,38.63,PPM
2015-12-05T14:00:00Z,27-017-7417,0.025,46.713694,-92.511722,38.65,PPM
2015-12-05T15:00:00Z,27-017-7417,0.026,46.713694,-92.511722,39.13,PPM
2015-12-05T16:00:00Z,27-017-7417,0.027,46.713694,-92.511722,41.21,PPM
2015-12-05T17:00:00Z,27-017-7417,0.028,46.713694,-92.511722,41.5,PPM
2015-12-05T18:00:00Z,27-017-7417,0.027,46.713694,-92.511722,43.16,PPM
2015-12-05T19:00:00Z,27-017-7417,0.027,46.713694,-92.511722,41.61,PPM
2015-12-05T20:00:00Z,27-017-7417,0.026,46.713694,-92.511722,41.54,PPM
2015-12-05T21:00:00Z,27-017-7417,0.024,46.713694,-92.511722,39.79,PPM
2015-12-05T22:00:00Z,27-017-7417,0.023,46.713694,-92.511722,39.61,PPM
2015-12-05T23:00:00Z,27-017-7417,0.022,46.713694,-92.511722,39.35,PPM
2015-12-06T00:00:00Z,27-017-7417,0.022,46.713694,-92.511722,39.29,PPM
2015-12-06T01:00:00Z,27-017-7417,0.022,46.713694,-92.511722,39.2,PPM
2015-12-06T02:00:00Z,27-017-7417,0.021,46.713694,-92.511722,37.59,PPM
2015-12-06T03:00:00Z,27-017-7417,0.021,46.713694,-92.511722,37.56,PPM
2015-12-06T04:00:00Z,27-017-7417,0.021,46.713694,-92.511722,37.42,PPM
2015-12-06T05:00:00Z,27-017-7417,0.021,46.713694,-92.511722,37.35,PPM
2015-12-06T06:00:00Z,27-017-7417,0.021,46.713694,-92.511722,37.28,PPM
2015-12-06T07:00:00Z,27-017-7417,0.02,46.713694,-92.511722,37.18,PPM
2015-12-06T09:00:00Z,27-017-7417,0.022,46.713694,-92.511722,36.28,PPM
2015-12-06T10:00:00Z,27-017-7417,0.021,46.713694,-92.511722,36.13,PPM
2015-12-06T11:00:00Z,27-017-7417,0.021,46.713694,-92.511722,34.45,PPM
2015-12-06T12:00:00Z,27-017-7417,0.022,46.713694,-92.511722,34.3,PPM
2015-12-06T13:00:00Z,27-017-7417,0.022,46.713694,-92.511722,34.26,PPM
2015-12-06T14:00:00Z,27-017-7417,0.022,46.713694,-92.511722,34.17,PPM
2015-12-06T15:00:00Z,27-017-7417,0.023,46.713694,-92.511722,34.21,PPM
2015-12-06T16:00:00Z,27-017-7417,0.022,46.713694,-92.511722,34.22,PPM
2015-12-06T17:00:00Z,27-017-7417,0.021,46.713694,-92.511722,34.28,PPM
2015-12-06T18:00:00Z,27-017-7417,0.02,46.713694,-92.511722,34.48,PPM
2015-12-06T19:00:00Z,27-017-7417,0.021,46.713694,-92.511722,34.63,PPM
2015-12-06T20:00:00Z,27-017-7417,0.021,46.713694,-92.511722,34.69,PPM
2015-12-06T21:00:00Z,27-017-7417,0.02,46.713694,-92.511722,34.62,PPM
2015-12-06T22:00:00Z,27-017-7417,0.019,46.713694,-92.511722,32.75,PPM
2015-12-06T23:00:00Z,27-017-7417,0.019,46.713694,-92.511722,32.16,PPM
2015-12-07T00:00:00Z,27-017-7417,0.019,46.713694,-92.511722,30.37,PPM
2015-12-07T01:00:00Z,27-017-7417,0.018,46.713694,-92.511722,30.24,PPM
2015-12-07T02:00:00Z,27-017-7417,0.018,46.713694,-92.511722,30.1,PPM
2015-12-07T03:00:00Z,27-017-7417,0.018,46.713694,-92.511722,30.04,PPM
2015-12-07T04:00:00Z,27-017-7417,0.018,46.713694,-92.511722,29.99,PPM
2015-12-07T05:00:00Z,27-017-7417,0.018,46.713694,-92.511722,29.86,PPM
2015-12-07T06:00:00Z,27-017-7417,0.018,46.713694,-92.511722,28.33,PPM
2015-12-07T07:00:00Z,27-017-7417,0.017,46.713694,-92.511722,28.29,PPM
2015-12-07T08:00:00Z,27-017-7417,0.016,46.713694,-92.511722,28.3,PPM
2015-12-07T09:00:00Z,27-017-7417,0.017,46.713694,-92.511722,28.31,PPM
2015-12-07T10:00:00Z,27-017-7417,0.018,46.713694,-92.511722,28.3,PPM
2015-12-07T11:00:00Z,27-017-7417,0.017,46.713694,-92.511722,28.3,PPM
2015-12-07T12:00:00Z,27-017-7417,0.014,46.713694,-92.511722,28.23,PPM
2015-12-07T13:00:00Z,27-017-7417,0.017,46.713694,-92.511722,28.24,PPM
2015-12-07T14:00:00Z,27-017-7417,0.017,46.713694,-92.511722,28.33,PPM
2015-12-07T15:00:00Z,27-017-7417,0.017,46.713694,-92.511722,28.46,PPM
2015-12-07T16:00:00Z,27-017-7417,0.017,46.713694,-92.511722,28.76,PPM
2015-12-07T17:00:00Z,27-017-7417,0.018,46.713694,-92.511722,30.62,PPM
2015-12-07T18:00:00Z,27-017-7417,0.018,46.713694,-92.511722,31.07,PPM
2015-12-07T19:00:00Z,27-017-7417,0.021,46.713694,-92.511722,34.52,PPM
2015-12-07T20:00:00Z,27-017-7417,0.022,46.713694,-92.511722,37,PPM
2015-12-07T21:00:00Z,27-017-7417,0.019,46.713694,-92.511722,37.19,PPM
2015-12-07T22:00:00Z,27-017-7417,0.017,46.713694,-92.511722,35.93,PPM
2015-12-07T23:00:00Z,27-017-7417,0.015,46.713694,-92.511722,34.11,PPM
2015-12-08T00:00:00Z,27-017-7417,0.013,46.713694,-92.511722,34.06,PPM
2015-12-08T01:00:00Z,27-017-7417,0.015,46.713694,-92.511722,35.69,PPM
2015-12-08T02:00:00Z,27-017-7417,0.015,46.713694,-92.511722,34.04,PPM
2015-12-08T03:00:00Z,27-017-7417,0.017,46.713694,-92.511722,34,PPM
2015-12-08T04:00:00Z,27-017-7417,0.018,46.713694,-92.511722,32.37,PPM
2015-12-08T05:00:00Z,27-017-7417,0.017,46.713694,-92.511722,32.48,PPM
2015-12-08T06:00:00Z,27-017-7417,0.017,46.713694,-92.511722,32.53,PPM
2015-12-08T07:00:00Z,27-017-7417,0.017,46.713694,-92.511722,32.52,PPM
2015-12-08T08:00:00Z,27-017-7417,0.016,46.713694,-92.511722,32.38,PPM
2015-12-08T09:00:00Z,27-017-7417,0.016,46.713694,-92.511722,30.72,PPM
2015-12-08T10:00:00Z,27-017-7417,0.015,46.713694,-92.511722,30.58,PPM
2015-12-08T11:00:00Z,27-017-7417,0.013,46.713694,-92.511722,30.36,PPM
2015-12-08T12:00:00Z,27-017-7417,0.011,46.713694,-92.511722,30.19,PPM
2015-12-08T13:00:00Z,27-017-7417,0.01,46.713694,-92.511722,30.17,PPM
2015-12-08T14:00:00Z,27-017-7417,0.01,46.713694,-92.511722,30.2,PPM
2015-12-08T15:00:00Z,27-017-7417,0.01,46.713694,-92.511722,30.59,PPM
2015-12-08T16:00:00Z,27-017-7417,0.012,46.713694,-92.511722,32.67,PPM
2015-12-08T17:00:00Z,27-017-7417,0.015,46.713694,-92.511722,36.42,PPM
2015-12-08T18:00:00Z,27-017-7417,0.016,46.713694,-92.511722,39.17,PPM
2015-12-08T19:00:00Z,27-017-7417,0.016,46.713694,-92.511722,40.95,PPM
2015-12-08T20:00:00Z,27-017-7417,0.016,46.713694,-92.511722,41,PPM
2015-12-08T21:00:00Z,27-017-7417,0.017,46.713694,-92.511722,39.36,PPM
2015-12-08T22:00:00Z,27-017-7417,0.017,46.713694,-92.511722,39.26,PPM
2015-12-08T23:00:00Z,27-017-7417,0.015,46.713694,-92.511722,39.06,PPM
2015-12-09T00:00:00Z,27-017-7417,0.014,46.713694,-92.511722,39.01,PPM
2015-12-09T01:00:00Z,27-017-7417,0.013,46.713694,-92.511722,37.29,PPM
2015-12-09T02:00:00Z,27-017-7417,0.011,46.713694,-92.511722,37.14,PPM
2015-12-09T03:00:00Z,27-017-7417,0.01,46.713694,-92.511722,36.92,PPM
2015-12-09T04:00:00Z,27-017-7417,0.01,46.713694,-92.511722,36.79,PPM
2015-12-09T05:00:00Z,27-017-7417,0.008,46.713694,-92.511722,36.81,PPM
2015-12-09T06:00:00Z,27-017-7417,0.007,46.713694,-92.511722,35.92,PPM
2015-12-09T07:00:00Z,27-017-7417,0.005,46.713694,-92.511722,33.98,PPM
2015-12-09T08:00:00Z,27-017-7417,0.006,46.713694,-92.511722,33.76,PPM
2015-12-09T09:00:00Z,27-017-7417,0.008,46.713694,-92.511722,32.09,PPM
2015-12-09T10:00:00Z,27-017-7417,0.009,46.713694,-92.511722,30.32,PPM
2015-12-09T11:00:00Z,27-017-7417,0.01,46.713694,-92.511722,28.62,PPM
2015-12-09T12:00:00Z,27-017-7417,0.01,46.713694,-92.511722,28.38,PPM
2015-12-09T13:00:00Z,27-017-7417,0.01,46.713694,-92.511722,28.15,PPM
2015-12-09T14:00:00Z,27-017-7417,0.011,46.713694,-92.511722,28.21,PPM
2015-12-09T15:00:00Z,27-017-7417,0.012,46.713694,-92.511722,30.29,PPM
2015-12-09T19:00:00Z,27-017-7417,0.015,46.713694,-92.511722,39.68,PPM
2015-12-09T20:00:00Z,27-017-7417,0.015,46.713694,-92.511722,39.63,PPM
2015-12-09T21:00:00Z,27-017-7417,0.015,46.713694,-92.511722,40.99,PPM
2015-12-09T22:00:00Z,27-017-7417,0.021,46.713694,-92.511722,40.78,PPM
2015-12-09T23:00:00Z,27-017-7417,0.018,46.713694,-92.511722,39.09,PPM
2015-12-10T00:00:00Z,27-017-7417,0.019,46.713694,-92.511722,39.07,PPM
2015-12-10T01:00:00Z,27-017-7417,0.016,46.713694,-92.511722,39.11,PPM
2015-12-10T02:00:00Z,27-017-7417,0.014,46.713694,-92.511722,39.14,PPM
2015-12-10T03:00:00Z,27-017-7417,0.016,46.713694,-92.511722,39.22,PPM
2015-12-10T04:00:00Z,27-017-7417,0.015,46.713694,-92.511722,39.11,PPM
2015-12-10T05:00:00Z,27-017-7417,0.015,46.713694,-92.511722,40.8,PPM
2015-12-10T06:00:00Z,27-017-7417,0.014,46.713694,-92.511722,39.33,PPM
2015-12-10T07:00:00Z,27-017-7417,0.013,46.713694,-92.511722,39.25,PPM
2015-12-10T08:00:00Z,27-017-7417,0.013,46.713694,-92.511722,39.19,PPM
2015-12-10T09:00:00Z,27-017-7417,0.011,46.713694,-92.511722,39.04,PPM
2015-12-10T10:00:00Z,27-017-7417,0.008,46.713694,-92.511722,39.02,PPM
2015-12-10T11:00:00Z,27-017-7417,0.01,46.713694,-92.511722,38.9,PPM
2015-12-10T12:00:00Z,27-017-7417,0.009,46.713694,-92.511722,38.94,PPM
2015-12-10T13:00:00Z,27-017-7417,0.007,46.713694,-92.511722,38.95,PPM
2015-12-10T14:00:00Z,27-017-7417,0.006,46.713694,-92.511722,38.87,PPM
2015-12-10T15:00:00Z,27-017-7417,0.003,46.713694,-92.511722,37.48,PPM
2015-12-10T16:00:00Z,27-017-7417,0.004,46.713694,-92.511722,39.1,PPM
2015-12-10T17:00:00Z,27-017-7417,0.003,46.713694,-92.511722,39.03,PPM
2015-12-10T18:00:00Z,27-017-7417,0.004,46.713694,-92.511722,39.18,PPM
2015-12-10T19:00:00Z,27-017-7417,0.006,46.713694,-92.511722,39.17,PPM
2015-12-10T20:00:00Z,27-017-7417,0.006,46.713694,-92.511722,37.68,PPM
2015-12-10T21:00:00Z,27-017-7417,0.008,46.713694,-92.511722,37.64,PPM
2015-12-10T22:00:00Z,27-017-7417,0.008,46.713694,-92.511722,37.58,PPM
2015-12-10T23:00:00Z,27-017-7417,0.01,46.713694,-92.511722,37.27,PPM
2015-12-11T00:00:00Z,27-017-7417,0.01,46.713694,-92.511722,36.4,PPM
2015-12-11T01:00:00Z,27-017-7417,0.007,46.713694,-92.511722,34.52,PPM
2015-12-11T02:00:00Z,27-017-7417,0.007,46.713694,-92.511722,34.34,PPM
2015-12-11T03:00:00Z,27-017-7417,0.008,46.713694,-92.511722,34.31,PPM
2015-12-11T04:00:00Z,27-017-7417,0.009,46.713694,-92.511722,34.25,PPM
2015-12-11T05:00:00Z,27-017-7417,0.01,46.713694,-92.511722,34.21,PPM
2015-12-11T06:00:00Z,27-017-7417,0.01,46.713694,-92.511722,34.18,PPM
2015-12-11T07:00:00Z,27-017-7417,0.01,46.713694,-92.511722,34.17,PPM
2015-12-11T08:00:00Z,27-017-7417,0.01,46.713694,-92.511722,34.11,PPM
2015-12-11T09:00:00Z,27-017-7417,0.01,46.713694,-92.511722,34.11,PPM
2015-12-11T10:00:00Z,27-017-7417,0.01,46.713694,-92.511722,34.05,PPM
2015-12-11T11:00:00Z,27-017-7417,0.01,46.713694,-92.511722,34,PPM
2015-12-11T12:00:00Z,27-017-7417,0.01,46.713694,-92.511722,34,PPM
2015-12-11T13:00:00Z,27-017-7417,0.01,46.713694,-92.511722,33.88,PPM
2015-12-11T14:00:00Z,27-017-7417,0.01,46.713694,-92.511722,32.32,PPM
2015-12-11T15:00:00Z,27-017-7417,0.01,46.713694,-92.511722,33.93,PPM
2015-12-11T16:00:00Z,27-017-7417,0.012,46.713694,-92.511722,34.09,PPM
2015-12-11T17:00:00Z,27-017-7417,0.012,46.713694,-92.511722,34.17,PPM
2015-12-11T18:00:00Z,27-017-7417,0.011,46.713694,-92.511722,34.25,PPM
2015-12-11T19:00:00Z,27-017-7417,0.01,46.713694,-92.511722,34.33,PPM
2015-12-11T20:00:00Z,27-017-7417,0.009,46.713694,-92.511722,34.29,PPM
2015-12-11T21:00:00Z,27-017-7417,0.006,46.713694,-92.511722,34.28,PPM
2015-12-11T22:00:00Z,27-017-7417,0.007,46.713694,-92.511722,34.17,PPM
2015-12-11T23:00:00Z,27-017-7417,0.01,46.713694,-92.511722,34.12,PPM
2015-12-12T00:00:00Z,27-017-7417,0.01,46.713694,-92.511722,34.12,PPM
2015-12-12T01:00:00Z,27-017-7417,0.011,46.713694,-92.511722,34.12,PPM
2015-12-12T02:00:00Z,27-017-7417,0.01,46.713694,-92.511722,34.16,PPM
2015-12-12T03:00:00Z,27-017-7417,0.01,46.713694,-92.511722,34.25,PPM
2015-12-12T04:00:00Z,27-017-7417,0.01,46.713694,-92.511722,34.22,PPM
2015-12-12T05:00:00Z,27-017-7417,0.011,46.713694,-92.511722,34.21,PPM
2015-12-12T06:00:00Z,27-017-7417,0.011,46.713694,-92.511722,34.19,PPM
2015-12-12T07:00:00Z,27-017-7417,0.01,46.713694,-92.511722,34.18,PPM
2015-12-12T08:00:00Z,27-017-7417,0.01,46.713694,-92.511722,34.12,PPM
2015-12-12T09:00:00Z,27-017-7417,0.01,46.713694,-92.511722,34.09,PPM
2015-12-12T10:00:00Z,27-017-7417,0.011,46.713694,-92.511722,34.14,PPM
2015-12-12T11:00:00Z,27-017-7417,0.01,46.713694,-92.511722,34.17,PPM
2015-12-12T12:00:00Z,27-017-7417,0.009,46.713694,-92.511722,34.22,PPM
2015-12-12T13:00:00Z,27-017-7417,0.01,46.713694,-92.511722,34.27,PPM
2015-12-12T14:00:00Z,27-017-7417,0.01,46.713694,-92.511722,35.82,PPM
2015-12-12T15:00:00Z,27-017-7417,0.011,46.713694,-92.511722,35.86,PPM
2015-12-12T16:00:00Z,27-017-7417,0.012,46.713694,-92.511722,36.03,PPM
2015-12-12T17:00:00Z,27-017-7417,0.013,46.713694,-92.511722,36.88,PPM
2015-12-12T18:00:00Z,27-017-7417,0.013,46.713694,-92.511722,36.99,PPM
2015-12-12T19:00:00Z,27-017-7417,0.014,46.713694,-92.511722,37,PPM
2015-12-12T20:00:00Z,27-017-7417,0.015,46.713694,-92.511722,37,PPM
2015-12-12T21:00:00Z,27-017-7417,0.013,46.713694,-92.511722,36.19,PPM
2015-12-12T22:00:00Z,27-017-7417,0.016,46.713694,-92.511722,36.11,PPM
2015-12-12T23:00:00Z,27-017-7417,0.016,46.713694,-92.511722,36.05,PPM
2015-12-13T00:00:00Z,27-017-7417,0.016,46.713694,-92.511722,36.05,PPM
2015-12-13T01:00:00Z,27-017-7417,0.015,46.713694,-92.511722,35.93,PPM
2015-12-13T02:00:00Z,27-017-7417,0.017,46.713694,-92.511722,35.97,PPM
2015-12-13T03:00:00Z,27-017-7417,0.017,46.713694,-92.511722,36,PPM
2015-12-13T04:00:00Z,27-017-7417,0.015,46.713694,-92.511722,35.99,PPM
2015-12-13T05:00:00Z,27-017-7417,0.016,46.713694,-92.511722,36,PPM
2015-12-13T06:00:00Z,27-017-7417,0.014,46.713694,-92.511722,36.02,PPM
2015-12-13T07:00:00Z,27-017-7417,0.016,46.713694,-92.511722,36.07,PPM
2015-12-13T09:00:00Z,27-017-7417,0.015,46.713694,-92.511722,36.1,PPM
2015-12-13T10:00:00Z,27-017-7417,0.014,46.713694,-92.511722,36.09,PPM
2015-12-13T11:00:00Z,27-017-7417,0.015,46.713694,-92.511722,36,PPM
2015-12-13T12:00:00Z,27-017-7417,0.016,46.713694,-92.511722,35.99,PPM
2015-12-13T13:00:00Z,27-017-7417,0.013,46.713694,-92.511722,36,PPM
2015-12-13T14:00:00Z,27-017-7417,0.012,46.713694,-92.511722,36.95,PPM
2015-12-13T15:00:00Z,27-017-7417,0.013,46.713694,-92.511722,36.96,PPM
2015-12-13T16:00:00Z,27-017-7417,0.013,46.713694,-92.511722,36.96,PPM
2015-12-13T17:00:00Z,27-017-7417,0.012,46.713694,-92.511722,37.04,PPM
2015-12-13T18:00:00Z,27-017-7417,0.013,46.713694,-92.511722,37.07,PPM
2015-12-13T19:00:00Z,27-017-7417,0.013,46.713694,-92.511722,37.1,PPM
2015-12-13T20:00:00Z,27-017-7417,0.014,46.713694,-92.511722,37.03,PPM
2015-12-13T21:00:00Z,27-017-7417,0.015,46.713694,-92.511722,36.96,PPM
2015-12-13T22:00:00Z,27-017-7417,0.016,46.713694,-92.511722,36.06,PPM
2015-12-13T23:00:00Z,27-017-7417,0.016,46.713694,-92.511722,36.03,PPM
2015-12-14T00:00:00Z,27-017-7417,0.018,46.713694,-92.511722,35.89,PPM
2015-12-14T01:00:00Z,27-017-7417,0.019,46.713694,-92.511722,34.34,PPM
2015-12-14T02:00:00Z,27-017-7417,0.018,46.713694,-92.511722,34.28,PPM
2015-12-14T03:00:00Z,27-017-7417,0.018,46.713694,-92.511722,34.22,PPM
2015-12-14T04:00:00Z,27-017-7417,0.019,46.713694,-92.511722,34.08,PPM
2015-12-14T05:00:00Z,27-017-7417,0.019,46.713694,-92.511722,34.06,PPM
2015-12-14T06:00:00Z,27-017-7417,0.019,46.713694,-92.511722,34.05,PPM
2015-12-14T07:00:00Z,27-017-7417,0.018,46.713694,-92.511722,34.03,PPM
2015-12-14T08:00:00Z,27-017-7417,0.018,46.713694,-92.511722,33.96,PPM
2015-12-14T09:00:00Z,27-017-7417,0.018,46.713694,-92.511722,33.93,PPM
